startDate,endDate,duration,distance,unit,calories
2022-06-16 05:38:23 -0800,2022-06-16 06:21:41 -0800,43.29493256608645,1833.33,yd,293.039
2022-06-21 05:35:40 -0800,2022-06-21 06:31:34 -0800,55.89838659962018,2400,yd,357.536
2022-06-23 05:34:43 -0800,2022-06-23 06:28:09 -0800,53.43220206697782,2400,yd,370.028
2022-07-02 08:06:28 -0800,2022-07-02 08:51:01 -0800,44.55600913167,1633.33,yd,249.429
2022-07-03 06:30:56 -0800,2022-07-03 08:01:40 -0800,90.7315378010273,3966.67,yd,669.314
2022-07-07 05:42:28 -0800,2022-07-07 06:33:18 -0800,50.82083440025647,2233.33,yd,351.992
2022-07-09 08:03:23 -0800,2022-07-09 09:00:11 -0800,56.81193946798643,2333.33,yd,375.515
2022-07-10 06:43:05 -0800,2022-07-10 07:39:37 -0800,56.53222120006879,2333.33,yd,386.384
2022-07-12 05:36:20 -0800,2022-07-12 06:32:25 -0800,56.08803780078888,2466.67,yd,400.286
2022-07-14 05:36:34 -0800,2022-07-14 06:32:08 -0800,55.58018429875374,2400,yd,395.145
2022-07-16 06:44:20 -0800,2022-07-16 08:02:27 -0800,78.11448876659075,3233.33,yd,512.68
2022-07-17 07:10:09 -0800,2022-07-17 08:03:44 -0800,53.58645678162575,2433.33,yd,378.229
2022-07-24 06:40:14 -0800,2022-07-24 07:59:52 -0800,79.63519154985745,3500,yd,574.361
2022-07-26 05:41:46 -0800,2022-07-26 06:32:43 -0800,50.9488468170166,1700,yd,272.101
2022-07-28 05:38:19 -0800,2022-07-28 06:33:03 -0800,54.72253079811732,2533.33,yd,401.436
2022-07-29 18:12:35 -0800,2022-07-29 19:31:44 -0800,79.15376014908155,2933.33,yd,496.305
2022-07-31 06:48:55 -0800,2022-07-31 07:59:44 -0800,70.81888359983762,2866.67,yd,486.804
2022-08-02 05:34:32 -0800,2022-08-02 06:31:16 -0800,56.74590729872386,2266.67,yd,365.101
2022-08-04 05:38:18 -0800,2022-08-04 06:31:46 -0800,52.89718936681747,1633.33,yd,307.017
2022-08-06 06:37:35 -0800,2022-08-06 07:47:58 -0800,70.37647294998169,2800,yd,465.31
2022-08-07 07:02:27 -0800,2022-08-07 07:54:52 -0800,52.42712473273277,2300,yd,389.033
2022-08-11 05:33:07 -0800,2022-08-11 06:31:40 -0800,58.54458118478457,2666.67,yd,420.946
2022-08-14 06:44:10 -0800,2022-08-14 08:02:53 -0800,78.72784576614698,3400,yd,554.898
2022-08-16 05:45:28 -0800,2022-08-16 06:31:50 -0800,46.36678345004717,1866.67,yd,315.169
2022-08-18 05:44:08 -0800,2022-08-18 06:33:03 -0800,48.91583375136057,2300,yd,358.827
2022-08-20 07:02:19 -0800,2022-08-20 08:01:47 -0800,59.46785003344218,2466.67,yd,394.048
2022-08-21 06:46:20 -0800,2022-08-21 08:03:58 -0800,77.62718434929847,3166.67,yd,489.702
2022-08-25 05:44:30 -0800,2022-08-25 06:31:31 -0800,47.02367456754049,2333.33,yd,365.425
2022-09-15 18:03:42 -0800,2022-09-15 18:55:36 -0800,51.8906174659729,2166.67,yd,358.131
2022-09-16 18:09:56 -0800,2022-09-16 19:08:18 -0800,58.35992135008176,2233.33,yd,370.154
2022-09-19 18:11:50 -0800,2022-09-19 19:01:10 -0800,49.32161078254382,2133.33,yd,353.305
2022-09-21 18:05:38 -0800,2022-09-21 19:02:53 -0800,57.25683918197949,2500,yd,398.97
2022-09-24 06:54:52 -0800,2022-09-24 08:01:46 -0800,66.89160566528638,2666.67,yd,449.798
2022-09-25 08:03:39 -0800,2022-09-25 09:24:40 -0800,81.01014486749968,3166.67,yd,506.217
2022-09-27 18:03:39 -0800,2022-09-27 19:02:26 -0800,58.78994075059891,2633.33,yd,443.253
2022-09-29 18:07:56 -0800,2022-09-29 19:08:30 -0800,60.55344768365224,2600,yd,443.48
2022-10-01 07:00:12 -0800,2022-10-01 08:02:00 -0800,61.79572753310204,2366.67,yd,409.646
2022-10-03 18:00:04 -0800,2022-10-03 19:01:13 -0800,61.14044331709544,2833.33,yd,447.853
2022-10-08 08:15:27 -0800,2022-10-08 08:56:21 -0800,40.90580378174782,1900,yd,272.173
2022-10-09 08:04:07 -0800,2022-10-09 09:18:40 -0800,74.54667533437411,3133.33,yd,514.169
2022-10-12 18:04:13 -0800,2022-10-12 19:02:11 -0800,57.97427593469619,2633.33,yd,392.339
2022-10-16 08:04:44 -0800,2022-10-16 09:19:56 -0800,75.20937628348669,3433.33,yd,559.655
2022-10-21 18:12:06 -0800,2022-10-21 19:20:02 -0800,67.93002620140712,2933.33,yd,492.087
2022-10-23 08:07:36 -0800,2022-10-23 09:10:48 -0800,63.19801513353983,2900,yd,481.548
2022-10-29 08:07:47 -0800,2022-10-29 09:19:01 -0800,71.2301620999972,3700,yd,550.806
2022-10-31 18:06:33 -0800,2022-10-31 19:03:20 -0800,56.77851215004921,2333.33,yd,386.106
2022-11-05 08:09:38 -0800,2022-11-05 09:31:05 -0800,81.45708668430646,3733.33,yd,593.278
2022-11-06 09:06:06 -0800,2022-11-06 10:20:24 -0800,74.29810508290926,3666.67,yd,573.887
2022-11-13 07:06:12 -0800,2022-11-13 07:29:18 -0800,23.09791753490766,330.715,yd,239.803
2022-11-13 09:02:42 -0800,2022-11-13 09:10:33 -0800,7.849714016914367,113.125,yd,69.6686
2022-11-14 12:51:07 -0800,2022-11-14 13:01:42 -0800,10.57989148298899,513.336,yd,94.3959
2022-11-15 05:22:55 -0800,2022-11-15 06:28:04 -0800,65.1411778986454,2472.8,yd,584.932
2022-11-15 09:46:22 -0800,2022-11-15 10:42:55 -0800,56.55606816609701,2698.76,yd,518.309
2022-11-16 05:17:06 -0800,2022-11-16 06:12:46 -0800,55.67074139912923,1772.86,yd,518.947
2022-11-16 09:48:28 -0800,2022-11-16 10:53:59 -0800,65.5086509168148,2304.44,yd,597.173
2022-11-17 04:59:33 -0800,2022-11-17 06:34:56 -0800,95.37833633422852,3683.46,yd,895.298
2022-11-17 09:37:29 -0800,2022-11-17 10:08:20 -0800,30.85119423468908,1067.12,yd,279.689
2022-11-18 06:12:51 -0800,2022-11-18 06:43:07 -0800,30.26848766803742,1187.87,yd,279.329
2022-11-19 04:42:22 -0800,2022-11-19 05:32:43 -0800,50.3541079501311,1333.57,yd,465.523
2022-11-20 04:48:54 -0800,2022-11-20 05:03:44 -0800,14.82472693324089,402.099,yd,129.664
2022-11-21 05:15:04 -0800,2022-11-21 05:51:25 -0800,36.35672203302384,1581.58,yd,333.64
2022-11-22 04:00:35 -0800,2022-11-22 04:34:40 -0800,34.07032060027122,1231.67,yd,307.947
2022-11-27 07:46:55 -0800,2022-11-27 08:39:22 -0800,52.44183839956919,2566.67,yd,398.952
2022-11-29 06:36:01 -0800,2022-11-29 07:33:22 -0800,57.35202496846517,2500,yd,409.56
2022-11-30 19:06:12 -0800,2022-11-30 19:24:45 -0800,18.56164648334185,533.333,yd,90.2818
2022-11-30 19:25:18 -0800,2022-11-30 19:57:35 -0800,32.2719999174277,1800,yd,300.056
2022-11-30 19:58:52 -0800,2022-11-30 20:01:19 -0800,2.447833766539892,100,yd,15.1839
2022-12-04 09:15:58 -0800,2022-12-04 10:30:47 -0800,74.81506479978562,3866.67,yd,617.737
2022-12-11 07:49:48 -0800,2022-12-11 09:01:57 -0800,72.15621806780497,3166.67,yd,545.86
2022-12-20 19:06:10 -0800,2022-12-20 20:03:03 -0800,56.87899914979935,2500,yd,401.312
2022-12-24 09:11:44 -0800,2022-12-24 10:24:27 -0800,72.71657495101293,3300,yd,541.216
2023-01-01 09:15:20 -0800,2023-01-01 10:29:43 -0800,74.39736398458481,3233.33,yd,507.535
2023-01-07 09:12:41 -0800,2023-01-07 10:32:14 -0800,79.55572495063146,3566.67,yd,571.947
2023-01-08 09:05:10 -0800,2023-01-08 10:13:19 -0800,68.13860789934795,3033.33,yd,516.646
2023-01-09 19:06:19 -0800,2023-01-09 20:03:08 -0800,56.81317718426386,2533.33,yd,403.243
2023-01-12 19:06:45 -0800,2023-01-12 20:03:11 -0800,56.43780519962311,3100,yd,412.768
2023-01-15 09:17:09 -0800,2023-01-15 10:25:41 -0800,68.53058996597926,3400,yd,497.409
2023-01-16 09:10:41 -0800,2023-01-16 10:18:55 -0800,68.22430801788965,2866.67,yd,479.569
2023-01-21 09:16:04 -0800,2023-01-21 10:18:32 -0800,62.47054219841957,2600,yd,435.537
2023-01-23 19:14:46 -0800,2023-01-23 20:04:39 -0800,49.88053369919459,1933.33,yd,307.59
2023-01-27 19:07:06 -0800,2023-01-27 20:28:23 -0800,81.27646759947142,3800,yd,567.79
2023-01-29 09:20:48 -0800,2023-01-29 10:17:41 -0800,56.89077219963074,2466.67,yd,442.555
2023-02-05 09:15:00 -0800,2023-02-05 10:20:20 -0800,65.34673873186111,3233.33,yd,467.569
2023-02-09 19:11:35 -0800,2023-02-09 20:17:26 -0800,65.84579681754113,3033.33,yd,458.814
2023-02-12 09:08:57 -0800,2023-02-12 10:23:05 -0800,74.12788125077883,3266.67,yd,527.678
2023-02-16 19:14:43 -0800,2023-02-16 20:23:41 -0800,68.95286143422126,2866.67,yd,491.332
2023-02-18 09:10:02 -0800,2023-02-18 10:01:07 -0800,51.08953903317452,2000,yd,336.748
2023-02-19 09:12:37 -0800,2023-02-19 10:21:32 -0800,68.92168036699294,3000,yd,474.967
2023-02-20 09:12:00 -0800,2023-02-20 10:21:55 -0800,69.93315509955089,2733.33,yd,459.339
2023-02-25 09:12:49 -0800,2023-02-25 10:15:51 -0800,63.02942561705907,3000,yd,472.88
2023-03-01 19:07:27 -0800,2023-03-01 20:05:09 -0800,57.70115253329277,2333.33,yd,343.024
2023-03-02 19:13:04 -0800,2023-03-02 20:22:00 -0800,68.92363303303719,3100,yd,498.597
2023-03-11 09:04:36 -0800,2023-03-11 10:22:09 -0800,77.54328166643778,3333.33,yd,529.017
2023-03-13 18:05:15 -0800,2023-03-13 19:02:30 -0800,57.25797881682714,2566.67,yd,404.414
2023-03-14 18:07:08 -0800,2023-03-14 19:02:05 -0800,52.59533421595891,2533.33,yd,379.023
2023-03-16 18:13:06 -0800,2023-03-16 19:12:59 -0800,59.89236323436101,2800,yd,441.524
2023-03-18 08:39:33 -0800,2023-03-18 08:45:51 -0800,6.304472517967224,300,yd,54.6938
2023-03-24 18:08:57 -0800,2023-03-24 19:26:03 -0800,77.09937443335851,3033.33,yd,478.829
2023-03-26 08:15:02 -0800,2023-03-26 09:23:30 -0800,68.47555439869562,3366.67,yd,513.042
2023-03-29 18:04:27 -0800,2023-03-29 19:01:03 -0800,56.60044141610464,2433.33,yd,381.462
2023-03-30 18:08:35 -0800,2023-03-30 19:14:41 -0800,66.09307878414789,2766.67,yd,458.004
2023-04-02 07:06:53 -0800,2023-04-02 08:04:50 -0800,57.94010139902433,2733.33,yd,403.694
2023-04-08 08:10:58 -0800,2023-04-08 09:18:00 -0800,67.04560844898224,3233.33,yd,506.338
2023-04-09 08:05:35 -0800,2023-04-09 09:04:07 -0800,58.54034258325895,3000,yd,388.051
2023-04-16 08:16:37 -0800,2023-04-16 09:16:37 -0800,60.00722135106722,2533.33,yd,415.558
2023-04-18 18:03:56 -0800,2023-04-18 19:02:20 -0800,58.40459753274918,2766.67,yd,446.371
2023-04-20 18:12:50 -0800,2023-04-20 19:23:24 -0800,70.56528386672338,3266.67,yd,508.833
2023-04-22 08:04:22 -0800,2023-04-22 09:04:03 -0800,59.67589866717656,2466.67,yd,391.552
2023-04-24 18:08:55 -0800,2023-04-24 19:02:05 -0800,53.17040791511536,2466.67,yd,399.766
2023-04-25 18:00:48 -0800,2023-04-25 19:03:00 -0800,62.21242568294208,2733.33,yd,450.752
2023-04-27 18:00:07 -0800,2023-04-27 18:58:54 -0800,58.77753758430481,2566.67,yd,398.591
2023-04-29 06:38:37 -0800,2023-04-29 07:40:28 -0800,61.84988438288371,2466.67,yd,402.14
2023-05-04 18:06:47 -0800,2023-05-04 18:53:24 -0800,46.62036010026932,2100,yd,341.887
2023-05-06 07:03:30 -0800,2023-05-06 08:03:21 -0800,59.85093328356743,2766.67,yd,435.231
2023-05-07 06:36:12 -0800,2023-05-07 07:39:27 -0800,63.24191091656685,2033.33,yd,366.113
2023-05-09 18:12:08 -0800,2023-05-09 19:01:15 -0800,49.1137796163559,1966.67,yd,350.511
2023-05-14 06:42:25 -0800,2023-05-14 07:44:37 -0800,62.19791300098101,2766.67,yd,460.171
2023-05-16 18:12:47 -0800,2023-05-16 19:01:00 -0800,48.20587211648623,1933.33,yd,331.332
2023-05-19 18:02:18 -0800,2023-05-19 18:52:21 -0800,50.0421050508817,2100,yd,354.2
2023-05-21 06:34:50 -0800,2023-05-21 07:40:26 -0800,65.59291355013848,2966.67,yd,503.54
2023-05-23 22:55:58 -0800,2023-05-23 23:22:04 -0800,26.10300448338191,1285,yd,228.413
2023-06-03 22:53:09 -0800,2023-06-03 22:59:06 -0800,5.941862066586812,42.4923,yd,5.26222
2023-06-03 23:02:10 -0800,2023-06-04 00:16:34 -0800,74.40472469925881,1233.8,yd,365.258
2023-06-04 03:31:08 -0800,2023-06-04 04:45:54 -0800,72.97083896597226,2526.72,yd,608.174
2023-06-04 23:32:07 -0800,2023-06-05 00:50:55 -0800,78.7925430337588,2722.65,yd,616.094
2023-06-05 03:40:38 -0800,2023-06-05 04:25:42 -0800,45.0551711499691,1369.56,yd,346.669
2023-06-05 23:40:25 -0800,2023-06-06 00:50:28 -0800,70.05007280111313,3060.83,yd,635.091
2023-06-06 04:40:39 -0800,2023-06-06 05:35:47 -0800,55.14519743323326,1887.05,yd,447.452
2023-06-06 23:32:29 -0800,2023-06-07 01:08:04 -0800,95.58964706659317,3740.97,yd,884.433
2023-06-07 04:08:31 -0800,2023-06-07 04:52:32 -0800,44.00509565075239,1688.41,yd,379.625
2023-06-07 23:10:20 -0800,2023-06-08 00:59:08 -0800,108.805684898297,4307.28,yd,940.206
2023-06-08 23:46:11 -0800,2023-06-08 23:53:25 -0800,7.233823899428049,1003.26,yd,7.12569
2023-06-13 00:04:33 -0800,2023-06-13 01:00:24 -0800,55.8644555012385,2734.03,yd,462.819
2023-06-14 00:19:39 -0800,2023-06-14 01:29:37 -0800,69.97389083305994,3062.12,yd,522.278
2023-06-15 01:48:16 -0800,2023-06-15 02:42:47 -0800,54.52068186799685,1968.5,yd,371.096
2023-06-16 08:23:35 -0800,2023-06-16 09:08:14 -0800,44.64972938299179,2351.27,yd,411.199
2023-06-18 00:14:20 -0800,2023-06-18 01:28:44 -0800,74.40506533384323,3379.27,yd,572.003
2023-06-20 02:40:21 -0800,2023-06-20 03:26:53 -0800,43.45857340097427,2077.87,yd,354.117
2023-06-21 03:42:38 -0800,2023-06-21 04:13:16 -0800,30.63240211804708,974.629,yd,267.109
2023-06-22 00:39:35 -0800,2023-06-22 01:14:48 -0800,35.21847819884618,802.285,yd,259.32
2023-06-23 01:36:50 -0800,2023-06-23 02:25:32 -0800,48.70674949884415,2241.91,yd,395.349
2023-07-01 06:41:42 -0800,2023-07-01 07:02:08 -0800,20.43547566731771,710.849,yd,162.064
2023-07-01 07:04:42 -0800,2023-07-01 07:36:58 -0800,32.27069566647211,1366.67,yd,250.696
2023-07-02 06:43:19 -0800,2023-07-02 07:53:13 -0800,69.89437923431396,2866.67,yd,509.996
2023-07-04 06:51:27 -0800,2023-07-04 07:52:53 -0800,61.44548315008481,2733.33,yd,443.133
2023-07-06 05:33:12 -0800,2023-07-06 06:31:13 -0800,58.01019121607145,2633.33,yd,403.742
2023-07-08 06:35:59 -0800,2023-07-08 07:38:34 -0800,62.59013218283653,2233.33,yd,412.893
2023-07-09 08:07:16 -0800,2023-07-09 09:09:49 -0800,62.53984783291817,1233.33,yd,238.983
2023-07-11 05:34:36 -0800,2023-07-11 06:31:53 -0800,57.28680886626243,2566.67,yd,478.106
2023-07-13 05:39:35 -0800,2023-07-13 06:32:15 -0800,52.66064908305804,2133.33,yd,404.567
2023-07-16 06:46:16 -0800,2023-07-16 07:59:10 -0800,72.89963625073433,2800,yd,502.492
2023-07-18 05:29:36 -0800,2023-07-18 06:31:31 -0800,61.90594729979833,2566.67,yd,450.35
2023-07-20 05:31:26 -0800,2023-07-20 06:31:14 -0800,59.81299154957136,2900,yd,517.06
2023-07-23 06:35:02 -0800,2023-07-23 07:39:42 -0800,64.67804988423983,2600,yd,445.483
2023-07-25 05:32:25 -0800,2023-07-25 06:32:19 -0800,59.91508243481318,2633.33,yd,464.503
2023-07-27 05:31:58 -0800,2023-07-27 06:25:25 -0800,53.45339765151342,2233.33,yd,413.258
2023-07-30 06:38:13 -0800,2023-07-30 07:52:29 -0800,74.26685143311819,2833.33,yd,488.214
2023-08-01 05:33:52 -0800,2023-08-01 06:30:30 -0800,56.64333175023397,1866.67,yd,328.536
2023-08-03 05:27:39 -0800,2023-08-03 06:29:47 -0800,62.12888680100441,2800,yd,497.676
2023-08-05 06:42:25 -0800,2023-08-05 07:38:38 -0800,56.2048108836015,2633.33,yd,432.701
2023-08-06 08:10:54 -0800,2023-08-06 09:21:03 -0800,70.15125398437182,3000,yd,494.98
2023-08-08 05:32:55 -0800,2023-08-08 06:32:07 -0800,59.20073183377584,2733.33,yd,474.412
2023-08-10 05:30:59 -0800,2023-08-10 06:30:32 -0800,59.54471505085628,2633.33,yd,423.403
2023-08-13 08:02:58 -0800,2023-08-13 08:38:18 -0800,35.32624106605848,1466.67,yd,247.593
2023-08-15 05:33:13 -0800,2023-08-15 06:33:40 -0800,60.44650186697642,2566.67,yd,482.952
2023-08-17 05:33:52 -0800,2023-08-17 06:31:26 -0800,57.56010681589444,2600,yd,438.65
2023-08-19 08:12:00 -0800,2023-08-19 09:21:35 -0800,69.57734656532605,3066.67,yd,517.756
2023-08-24 05:36:37 -0800,2023-08-24 06:31:15 -0800,54.6308620651563,2700,yd,454.716
2023-08-27 06:40:34 -0800,2023-08-27 07:47:58 -0800,67.40699100097021,3166.67,yd,470.1
2023-08-29 05:36:45 -0800,2023-08-29 06:32:07 -0800,55.36465825041135,2766.67,yd,408.942
2023-08-31 05:37:46 -0800,2023-08-31 06:32:14 -0800,54.4672500828902,2833.33,yd,428.278
2023-09-04 08:09:35 -0800,2023-09-04 09:30:07 -0800,80.52453085184098,3566.67,yd,612.853
2023-09-07 05:34:12 -0800,2023-09-07 06:31:01 -0800,56.81118656595548,2400,yd,442.093
2023-09-09 06:43:52 -0800,2023-09-09 07:59:02 -0800,75.17325543363889,3366.67,yd,605.162
2023-09-10 08:13:32 -0800,2023-09-10 09:03:15 -0800,49.71049923499425,2100,yd,334.362
2023-09-12 05:38:15 -0800,2023-09-12 06:31:21 -0800,53.09064036607742,2533.33,yd,439.941
2023-09-14 05:28:13 -0800,2023-09-14 06:29:38 -0800,61.41357046763103,2900,yd,506.75
2023-09-16 06:46:15 -0800,2023-09-16 07:46:28 -0800,60.21623583436012,2666.67,yd,423.342
2023-09-19 05:30:47 -0800,2023-09-19 06:32:15 -0800,61.45459923346837,2666.67,yd,450.879
2023-09-21 05:38:37 -0800,2023-09-21 06:31:00 -0800,52.38560473322868,2466.67,yd,406.808
2023-09-23 08:04:51 -0800,2023-09-23 09:26:25 -0800,81.56477611660958,3666.67,yd,560.249
2023-09-24 06:51:25 -0800,2023-09-24 07:54:01 -0800,62.60526480078697,2133.33,yd,368.022
2023-09-28 05:31:41 -0800,2023-09-28 06:25:58 -0800,54.28681828379631,2500,yd,438.812
2023-10-01 08:20:43 -0800,2023-10-01 09:27:42 -0800,66.98288226524988,3166.67,yd,479.389
2023-10-03 05:31:24 -0800,2023-10-03 06:32:21 -0800,60.94341746767362,2466.67,yd,398.12
2023-10-05 05:30:37 -0800,2023-10-05 06:29:24 -0800,58.78604113260905,2766.67,yd,429.57
2023-10-08 08:13:15 -0800,2023-10-08 09:17:47 -0800,64.52299753228823,2733.33,yd,459.45
2023-10-10 05:33:30 -0800,2023-10-10 06:32:01 -0800,58.52578536669413,2033.33,yd,376.935
2023-10-12 05:34:51 -0800,2023-10-12 06:30:03 -0800,55.19989703297615,2633.33,yd,445.49
2023-10-14 06:56:31 -0800,2023-10-14 07:51:00 -0800,54.49257396658262,2366.67,yd,402.043
2023-10-17 05:33:30 -0800,2023-10-17 06:32:50 -0800,59.31893193324407,2666.67,yd,415.735
2023-10-19 05:34:25 -0800,2023-10-19 06:31:08 -0800,56.71922780076662,2500,yd,403.179
2023-10-21 07:09:12 -0800,2023-10-21 07:58:54 -0800,49.68576769828796,2000,yd,322.649
2023-10-24 05:36:55 -0800,2023-10-24 06:32:50 -0800,55.90963326692581,2766.67,yd,424.719
2023-10-26 05:36:30 -0800,2023-10-26 06:27:31 -0800,51.01548041701317,2166.67,yd,377.266
2023-10-28 07:03:23 -0800,2023-10-28 08:05:00 -0800,61.61732074419658,2600,yd,442.552
2023-10-29 08:02:40 -0800,2023-10-29 09:03:14 -0800,60.56364875038465,2433.33,yd,414.008
2023-11-05 09:03:21 -0800,2023-11-05 10:05:09 -0800,61.79218130111694,2466.67,yd,427.913
2023-11-07 06:31:37 -0800,2023-11-07 07:22:00 -0800,50.39251148899396,2166.67,yd,382.831
2023-11-09 06:36:36 -0800,2023-11-09 07:31:09 -0800,54.55583429932594,2566.67,yd,398.19
2023-11-11 07:45:39 -0800,2023-11-11 08:38:45 -0800,53.10129084984462,2366.67,yd,403.971
2023-11-12 07:59:25 -0800,2023-11-12 08:40:34 -0800,41.15781299869219,1500,yd,286.453
2023-11-14 06:37:44 -0800,2023-11-14 07:31:01 -0800,53.29003118276596,2633.33,yd,408.506
2023-11-16 06:36:32 -0800,2023-11-16 07:30:48 -0800,54.25757923324903,2866.67,yd,458.633
2023-11-18 09:12:08 -0800,2023-11-18 10:21:42 -0800,69.56577486793201,3266.67,yd,548.92
2023-11-21 06:37:20 -0800,2023-11-21 07:31:58 -0800,54.62355399926503,2333.33,yd,398.803
2023-11-24 07:44:20 -0800,2023-11-24 08:56:34 -0800,72.23071549932162,2833.33,yd,523.372
2023-11-26 09:02:21 -0800,2023-11-26 10:27:27 -0800,85.09535951813062,4066.67,yd,680.7
2023-11-30 06:36:50 -0800,2023-11-30 07:31:36 -0800,54.78018614848455,2600,yd,415.479
2023-12-02 08:15:48 -0800,2023-12-02 09:32:26 -0800,76.63780093391736,3133.33,yd,560.17
2023-12-07 05:35:00 -0800,2023-12-07 06:33:28 -0800,58.46906063357989,2466.67,yd,401.386
2023-12-09 09:09:11 -0800,2023-12-09 10:16:32 -0800,67.36130124529203,2700,yd,463.688
2023-12-12 06:32:56 -0800,2023-12-12 07:30:59 -0800,58.04650326569875,2733.33,yd,447.813
2023-12-14 06:36:21 -0800,2023-12-14 07:26:39 -0800,50.30096605022748,2333.33,yd,400.809
2023-12-16 07:52:32 -0800,2023-12-16 08:56:18 -0800,63.76034581661224,2966.67,yd,519.63
2023-12-17 09:09:25 -0800,2023-12-17 10:29:51 -0800,80.43760973413785,3200,yd,521.67
2023-12-19 06:49:23 -0800,2023-12-19 07:31:58 -0800,42.5787193675836,1766.67,yd,287.564
2023-12-21 06:36:28 -0800,2023-12-21 07:30:27 -0800,53.98022275169691,2600,yd,429.868
2023-12-23 09:06:53 -0800,2023-12-23 10:21:11 -0800,74.29453306595484,3333.33,yd,573.491
2023-12-25 09:03:56 -0800,2023-12-25 10:26:04 -0800,82.12261471748351,3566.67,yd,644.918
2023-12-28 19:07:07 -0800,2023-12-28 20:14:21 -0800,67.24711666703224,2966.67,yd,508.643
2024-01-07 07:45:21 -0800,2024-01-07 09:00:24 -0800,75.05216524998347,3600,yd,528.482
2024-01-11 19:04:19 -0800,2024-01-11 20:18:34 -0800,74.25214051604272,3066.67,yd,526.979
2024-01-13 09:08:58 -0800,2024-01-13 10:16:26 -0800,67.46697371602059,2633.33,yd,429.456
2024-01-14 09:16:58 -0800,2024-01-14 10:21:12 -0800,64.22679108381271,2400,yd,433.271
2024-01-20 07:49:10 -0800,2024-01-20 08:59:58 -0800,70.81378008325895,3133.33,yd,543.997
2024-01-21 09:12:33 -0800,2024-01-21 10:18:17 -0800,65.73752481540045,2566.67,yd,418.095
2024-01-24 19:08:45 -0800,2024-01-24 20:02:29 -0800,53.72944403290749,2100,yd,376.373
